id;lat;long;type;site;code;name
13232;-5.666942;37.615058;Dressel 20;Alcolea del Río;PNN;Baetica
13041;-5.666942;37.615058;Dressel 20;Alcolea del Río;MIM;Baetica
13549;-5.666942;37.615058;Dressel 20;Alcolea del Río;MMCS;Baetica
880;-5.233333;37.833333;Dressel 20;Hornachuelos;LFF;Baetica
26720;-5.233333;37.833333;Dressel 20;Hornachuelos;LFC;Baetica
11370;-5.281208;37.700239;Dressel 20;Palma del Río;AVCT;Baetica
11830;-5.09965;37.704938;Dressel 20;Fuente Palmera;ME;Baetica
33371;-5.646083;37.471248;Dressel 20;Carmona;LER;Baetica
29656;-5.871389;37.549445;Dressel 20;Brenes;VIRG;Baetica
38930;-5.082599;37.542203;Dressel 20;Écija;CAMILIMELISSI;Baetica
13450;-5.871389;37.549445;Dressel 20;Brenes;ROM;Baetica
26734;-5.233333;37.833333;Dressel 20;Hornachuelos;LFC;Baetica
13598;-5.666942;37.615058;Dressel 20;Alcolea del Río;LVALERITROPHIMI;Baetica
7008;-5.52751;37.658961;Dressel 20;Lora del Río;POPVLI;Baetica
13122;-5.666942;37.615058;Dressel 20;Alcolea del Río;PHIII;Baetica
38828;-5.082599;37.542203;Dressel 20;Écija;LIVNIMELISSI;Baetica
6648;-5.52751;37.658961;Dressel 20;Lora del Río;QAELIOPTATI;Baetica
26673;-5.233333;37.833333;Dressel 20;Hornachuelos;LFC;Baetica
13633;-5.646083;37.471248;Dressel 20;Carmona;AFRICAN;Baetica
38954;-5.082599;37.542203;Dressel 20;Écija;CAMILIMELISSI;Baetica
38876;-5.082599;37.542203;Dressel 20;Écija;LIVNIMELISSI;Baetica
12843;-5.082599;37.542203;Dressel 20;Écija;A;Baetica
38885;-5.082599;37.542203;Dressel 20;Écija;LIVNIMELISSI;Baetica
12484;-5.52751;37.658961;Dressel 20;Lora del Río;LFFV;Baetica
7186;-5.52751;37.658961;Dressel 20;Lora del Río;LIT;Baetica
38913;-5.082599;37.542203;Dressel 20;Écija;CAMILIMELISSI;Baetica
28092;-5.666942;37.615058;Dressel 20;Alcolea del Río;LQS;Baetica
6660;-5.52751;37.658961;Dressel 20;Lora del Río;QAELIOPTATI;Baetica
910;-5.281208;37.700239;Dressel 20;Palma del Río;MCC;Baetica
28062;-6.041843;37.433953;Dressel 20;Santiponce;CAS;Baetica
6655;-5.52751;37.658961;Dressel 20;Lora del Río;QAELIOPTATI;Baetica
13625;-5.646083;37.471248;Dressel 20;Carmona;TATILIASIATICI;Baetica
11530;-5.233333;37.833333;Dressel 20;Hornachuelos;LFC;Baetica
38794;-5.082599;37.542203;Dressel 20;Écija;PSAVITI;Baetica
41659;-5.52751;37.658961;Dressel 20;Lora del Río;QAEADQEAD;Baetica
12996;-5.666942;37.615058;Dressel 20;Alcolea del Río;GST;Baetica
7013;-5.52751;37.658961;Dressel 20;Lora del Río;POPVLI;Baetica
38953;-5.082599;37.542203;Dressel 20;Écija;CAMILIMELISSI;Baetica
6665;-5.52751;37.658961;Dressel 20;Lora del Río;QAELIOPTATI;Baetica
11756;-5.02037;37.810702;Dressel 20;Almodóvar del Río;SAES;Baetica
10892;-5.082599;37.542203;Dressel 20;Écija;LFC;Baetica
11052;-5.082599;37.542203;Dressel 20;Écija;CAMILIMELISSI;Baetica
29261;-5.973167;37.382826;Dressel 20;Seville;LFC;Baetica
38829;-5.082599;37.542203;Dressel 20;Écija;LIVNIMELISSI;Baetica
12287;-5.281208;37.700239;Dressel 20;Palma del Río;BELLICANAPAGALENI;Baetica
13119;-5.666942;37.615058;Dressel 20;Alcolea del Río;ELIMFP;Baetica
11694;-5.02037;37.810702;Dressel 20;Almodóvar del Río;CMARISILVANI;Baetica
28052;-5.52751;37.658961;Dressel 20;Lora del Río;POROCODV;Baetica
13723;-5.52751;37.658961;Dressel 20;Lora del Río;CONSFC;Baetica
12219;-5.09965;37.704938;Dressel 20;Fuente Palmera;ME;Baetica
13657;-5.646083;37.471248;Dressel 20;Carmona;LIT;Baetica
26733;-5.233333;37.833333;Dressel 20;Hornachuelos;LFC;Baetica
38961;-5.082599;37.542203;Dressel 20;Écija;CAMILIMELISSI;Baetica
29215;-5.646083;37.471248;Dressel 20;Carmona;LER;Baetica
38915;-5.082599;37.542203;Dressel 20;Écija;CAMILIMELISSI;Baetica
13081;-5.666942;37.615058;Dressel 20;Alcolea del Río;OC;Baetica
13566;-5.666942;37.615058;Dressel 20;Alcolea del Río;DFN;Baetica
26676;-5.233333;37.833333;Dressel 20;Hornachuelos;LFC;Baetica
12339;-5.082599;37.542203;Dressel 20;Écija;LFC;Baetica
12241;-5.107258;37.802053;Dressel 20;Posadas;L;Baetica
11358;-5.281208;37.700239;Dressel 20;Palma del Río;BELVR;Baetica
11196;-5.52751;37.658961;Dressel 20;Lora del Río;CALPVRIN;Baetica
11879;-5.233333;37.833333;Dressel 20;Hornachuelos;LCCVFI;Baetica
7021;-5.52751;37.658961;Dressel 20;Lora del Río;POPVLI;Baetica
13672;-5.646083;37.471248;Dressel 20;Carmona;STLA;Baetica
5558;-5.666942;37.615058;Dressel 20;Alcolea del Río;MCLS;Baetica
38952;-5.082599;37.542203;Dressel 20;Écija;CAMILIMELISSI;Baetica
13496;-5.666942;37.615058;Dressel 20;Alcolea del Río;PNN;Baetica
33361;-5.52751;37.658961;Dressel 20;Lora del Río;QAEOPTA;Baetica
11515;-5.281208;37.700239;Dressel 20;Palma del Río;CIALB;Baetica
13020;-5.666942;37.615058;Dressel 20;Alcolea del Río;PNN;Baetica
38862;-5.082599;37.542203;Dressel 20;Écija;LIVNIMELISSI;Baetica
11619;-5.107258;37.802053;Dressel 20;Posadas;MRVFI;Baetica
12884;-5.082599;37.542203;Dressel 20;Écija;IVM;Baetica
41690;-5.52751;37.658961;Dressel 20;Lora del Río;MPFGRV;Baetica
38899;-5.082599;37.542203;Dressel 20;Écija;LIVNIMELISSI;Baetica
11589;-5.107258;37.802053;Dressel 20;Posadas;MAT;Baetica
33338;-5.52751;37.658961;Dressel 20;Lora del Río;CAF;Baetica
26721;-5.233333;37.833333;Dressel 20;Hornachuelos;LFC;Baetica
12530;-6.041843;37.433953;Dressel 20;Santiponce;LAEL;Baetica
38957;-5.082599;37.542203;Dressel 20;Écija;CAMILIMELISSI;Baetica
13580;-5.666942;37.615058;Dressel 20;Alcolea del Río;LAEO;Baetica
12352;-5.082599;37.542203;Dressel 20;Écija;FE;Baetica
38948;-5.082599;37.542203;Dressel 20;Écija;CAMILIMELISSI;Baetica
12919;-5.52751;37.658961;Dressel 20;Lora del Río;RATAN;Baetica
38792;-5.082599;37.542203;Dressel 20;Écija;GERMA;Baetica
7183;-5.52751;37.658961;Dressel 20;Lora del Río;LIT;Baetica
38844;-5.082599;37.542203;Dressel 20;Écija;LIVNIMELISSI;Baetica
11590;-5.107258;37.802053;Dressel 20;Posadas;MAT;Baetica
13189;-5.666942;37.615058;Dressel 20;Alcolea del Río;III;Baetica
13706;-5.52751;37.658961;Dressel 20;Lora del Río;CMM;Baetica
27249;-6.035278;37.297222;Dressel 20;Huerta del Rincón;LICM;Baetica
13686;-5.52751;37.658961;Dressel 20;Lora del Río;OFA;Baetica
9546;-5.666942;37.615058;Dressel 20;Alcolea del Río;IIIMINICIOR;Baetica
13012;-5.666942;37.615058;Dressel 20;Alcolea del Río;PNN;Baetica
10853;-5.082599;37.542203;Dressel 20;Écija;PSATPSTA;Baetica
11138;-5.52751;37.658961;Dressel 20;Lora del Río;POPVLI;Baetica
12380;-5.082599;37.542203;Dressel 20;Écija;LFLVC;Baetica
12314;-5.082599;37.542203;Dressel 20;Écija;LOCCAI;Baetica
12354;-5.082599;37.542203;Dressel 20;Écija;MECI;Baetica
11350;-5.281208;37.700239;Dressel 20;Palma del Río;BELCI;Baetica
865;-5.233333;37.833333;Dressel 20;Hornachuelos;LFC;Baetica
10916;-5.082599;37.542203;Dressel 20;Écija;AELIFVSCIANI;Baetica
26710;-5.233333;37.833333;Dressel 20;Hornachuelos;LFC;Baetica
33375;-5.646083;37.471248;Dressel 20;Carmona;MFX;Baetica
12223;-5.09965;37.704938;Dressel 20;Fuente Palmera;CCNS;Baetica
26666;-5.233333;37.833333;Dressel 20;Hornachuelos;LFC;Baetica
33364;-5.646083;37.471248;Dressel 20;Carmona;ACIRGI;Baetica
10991;-5.871389;37.549445;Dressel 20;Brenes;VIR;Baetica
12385;-5.082599;37.542203;Dressel 20;Écija;GF;Baetica
12405;-5.082599;37.542203;Dressel 20;Écija;LAEL;Baetica
26740;-5.233333;37.833333;Dressel 20;Hornachuelos;LFC;Baetica
13669;-5.646083;37.471248;Dressel 20;Carmona;LSPBO;Baetica
13123;-5.666942;37.615058;Dressel 20;Alcolea del Río;NPHILO;Baetica
13233;-5.666942;37.615058;Dressel 20;Alcolea del Río;PNN;Baetica
12450;-5.281208;37.700239;Dressel 20;Palma del Río;FCFIVSFM;Baetica
12537;-6.041843;37.433953;Dressel 20;Santiponce;G;Baetica
17756;-5.666942;37.615058;Dressel 20;Alcolea del Río;QV;Baetica
12232;-5.09965;37.704938;Dressel 20;Fuente Palmera;FCVCV;Baetica
11223;-5.52751;37.658961;Dressel 20;Lora del Río;ICIFAFC;Baetica
38871;-5.082599;37.542203;Dressel 20;Écija;LIVNIMELISSI;Baetica
28226;-5.666942;37.615058;Dressel 20;Alcolea del Río;PNN;Baetica
38834;-5.082599;37.542203;Dressel 20;Écija;LIVNIMELISSI;Baetica
13207;-5.666942;37.615058;Dressel 20;Alcolea del Río;III;Baetica
10909;-5.082599;37.542203;Dressel 20;Écija;EIVAL;Baetica
11341;-5.281208;37.700239;Dressel 20;Palma del Río;BEL;Baetica
13671;-5.646083;37.471248;Dressel 20;Carmona;TFA;Baetica
11910;-5.02037;37.810702;Dressel 20;Almodóvar del Río;THALI;Baetica
12659;-5.666942;37.615058;Dressel 20;Alcolea del Río;CMM;Baetica
11522;-5.233333;37.833333;Dressel 20;Hornachuelos;SBOGLVAELPAF;Baetica
887;-5.233333;37.833333;Dressel 20;Hornachuelos;LFLVC;Baetica
41700;-5.082599;37.542203;Dressel 20;Écija;EVCLK;Baetica
13530;-5.666942;37.615058;Dressel 20;Alcolea del Río;PNPHI;Baetica
11881;-5.233333;37.833333;Dressel 20;Hornachuelos;CCVFI;Baetica
17748;-5.666942;37.615058;Dressel 20;Alcolea del Río;LIVNIMELISSI;Baetica
10931;-5.082599;37.542203;Dressel 20;Écija;SIP;Baetica
12229;-5.09965;37.704938;Dressel 20;Fuente Palmera;FCVCV;Baetica
12281;-5.281208;37.700239;Dressel 20;Palma del Río;RE;Baetica
11456;-5.281208;37.700239;Dressel 20;Palma del Río;LVIBICHROMIS;Baetica
13251;-5.666942;37.615058;Dressel 20;Alcolea del Río;OE;Baetica
893;-5.233333;37.833333;Dressel 20;Hornachuelos;LFLVC;Baetica
11080;-5.52751;37.658961;Dressel 20;Lora del Río;LIT;Baetica
12374;-5.082599;37.542203;Dressel 20;Écija;PLC;Baetica
7017;-5.52751;37.658961;Dressel 20;Lora del Río;POPVLI;Baetica
38929;-5.082599;37.542203;Dressel 20;Écija;CAMILIMELISSI;Baetica
12238;-5.09965;37.704938;Dressel 20;Fuente Palmera;VAR;Baetica
9547;-5.666942;37.615058;Dressel 20;Alcolea del Río;IIIMINICIOR;Baetica
13080;-5.666942;37.615058;Dressel 20;Alcolea del Río;TIT;Baetica
11225;-5.52751;37.658961;Dressel 20;Lora del Río;CARLACARIAI;Baetica
11411;-5.281208;37.700239;Dressel 20;Palma del Río;MIFRPN;Baetica
12033;-5.02037;37.810702;Dressel 20;Almodóvar del Río;LPC;Baetica
6824;-5.52751;37.658961;Dressel 20;Lora del Río;MIM;Baetica
6885;-5.52751;37.658961;Dressel 20;Lora del Río;PMPPR;Baetica
13106;-5.666942;37.615058;Dressel 20;Alcolea del Río;CIM;Baetica
6834;-5.52751;37.658961;Dressel 20;Lora del Río;MIM;Baetica
12250;-5.107258;37.802053;Dressel 20;Posadas;LFC;Baetica
12943;-5.52751;37.658961;Dressel 20;Lora del Río;CONSFC;Baetica
13519;-5.666942;37.615058;Dressel 20;Alcolea del Río;PNN;Baetica
28209;-5.666942;37.615058;Dressel 20;Alcolea del Río;PNN;Baetica
12451;-5.281208;37.700239;Dressel 20;Palma del Río;TRLA;Baetica
12880;-5.082599;37.542203;Dressel 20;Écija;FELICIS;Baetica
38790;-5.082599;37.542203;Dressel 20;Écija;GERMA;Baetica
38940;-5.082599;37.542203;Dressel 20;Écija;CAMILIMELISSI;Baetica
12954;-5.52751;37.658961;Dressel 20;Lora del Río;QAELIOPTATI;Baetica
38896;-5.082599;37.542203;Dressel 20;Écija;LIVNIMELISSI;Baetica
13228;-5.666942;37.615058;Dressel 20;Alcolea del Río;PNN;Baetica
38804;-5.082599;37.542203;Dressel 20;Écija;LVIVCV;Baetica
13094;-5.646083;37.471248;Dressel 20;Carmona;LMVE;Baetica
13110;-5.666942;37.615058;Dressel 20;Alcolea del Río;PNN;Baetica
38854;-5.082599;37.542203;Dressel 20;Écija;LIVNIMELISSI;Baetica
38832;-5.082599;37.542203;Dressel 20;Écija;LIVNIMELISSI;Baetica
11294;-5.281208;37.700239;Dressel 20;Palma del Río;LATECTREIN;Baetica
11461;-5.281208;37.700239;Dressel 20;Palma del Río;CIALB;Baetica
26533;-5.666942;37.615058;Dressel 20;Alcolea del Río;DOM;Baetica
11440;-5.281208;37.700239;Dressel 20;Palma del Río;LVIBICHOMIS;Baetica
11104;-5.52751;37.658961;Dressel 20;Lora del Río;MMR;Baetica
41691;-5.52751;37.658961;Dressel 20;Lora del Río;QAEVER;Baetica
38914;-5.082599;37.542203;Dressel 20;Écija;CAMILIMELISSI;Baetica
12208;-5.09965;37.704938;Dressel 20;Fuente Palmera;VAR;Baetica
38786;-5.082599;37.542203;Dressel 20;Écija;GERMA;Baetica
38962;-5.082599;37.542203;Dressel 20;Écija;CAMILIMELISSI;Baetica
38923;-5.082599;37.542203;Dressel 20;Écija;CAMILIMELISSI;Baetica
13485;-5.666942;37.615058;Dressel 20;Alcolea del Río;IICCLLM;Baetica
28042;-5.281208;37.700239;Dressel 20;Palma del Río;BELLICIANA;Baetica
11596;-5.107258;37.802053;Dressel 20;Posadas;MAT;Baetica
13114;-5.666942;37.615058;Dressel 20;Alcolea del Río;CCLMM;Baetica
5566;-5.666942;37.615058;Dressel 20;Alcolea del Río;IICCLLM;Baetica
41668;-5.52751;37.658961;Dressel 20;Lora del Río;CCRASE;Baetica
7010;-5.52751;37.658961;Dressel 20;Lora del Río;POPVLI;Baetica
13518;-5.666942;37.615058;Dressel 20;Alcolea del Río;PNN;Baetica
29599;-5.871389;37.549445;Dressel 20;Brenes;QVC;Baetica
12658;-5.666942;37.615058;Dressel 20;Alcolea del Río;DFN;Baetica
26736;-5.233333;37.833333;Dressel 20;Hornachuelos;LFC;Baetica
6857;-5.52751;37.658961;Dressel 20;Lora del Río;ALF;Baetica
13563;-5.666942;37.615058;Dressel 20;Alcolea del Río;DFN;Baetica
13103;-5.666942;37.615058;Dressel 20;Alcolea del Río;MMCS;Baetica
12910;-5.52751;37.658961;Dressel 20;Lora del Río;IFPVLFPV;Baetica
12938;-5.52751;37.658961;Dressel 20;Lora del Río;IXPS;Baetica
12340;-5.082599;37.542203;Dressel 20;Écija;C;Baetica
11078;-5.52751;37.658961;Dressel 20;Lora del Río;LIT;Baetica
26737;-5.233333;37.833333;Dressel 20;Hornachuelos;LFC;Baetica
11259;-5.082599;37.542203;Dressel 20;Écija;VNA;Baetica
11272;-5.52751;37.658961;Dressel 20;Lora del Río;DIA;Baetica
854;-5.233333;37.833333;Dressel 20;Hornachuelos;LFC;Baetica
33324;-5.52751;37.658961;Dressel 20;Lora del Río;SFC;Baetica
7020;-5.52751;37.658961;Dressel 20;Lora del Río;POPVLI;Baetica
6818;-5.52751;37.658961;Dressel 20;Lora del Río;POQHEHE;Baetica
13532;-5.666942;37.615058;Dressel 20;Alcolea del Río;IICCLLM;Baetica
38855;-5.082599;37.542203;Dressel 20;Écija;LIVNIMELISSI;Baetica
33379;-5.646083;37.471248;Dressel 20;Carmona;MSFPC;Baetica
5568;-5.666942;37.615058;Dressel 20;Alcolea del Río;IICCLLM;Baetica
13116;-5.666942;37.615058;Dressel 20;Alcolea del Río;BCCLLIMI;Baetica
12386;-5.082599;37.542203;Dressel 20;Écija;LAVRELIGERMANI;Baetica
33343;-5.52751;37.658961;Dressel 20;Lora del Río;AF;Baetica
13510;-5.666942;37.615058;Dressel 20;Alcolea del Río;PNN;Baetica
38955;-5.082599;37.542203;Dressel 20;Écija;CAMILIMELISSI;Baetica
13162;-6.041843;37.433953;Dressel 20;Santiponce;IFMV;Baetica
38860;-5.082599;37.542203;Dressel 20;Écija;LIVNIMELISSI;Baetica
38960;-5.082599;37.542203;Dressel 20;Écija;CAMILIMELISSI;Baetica
13136;-5.646083;37.471248;Dressel 20;Carmona;ISP;Baetica
6787;-5.52751;37.658961;Dressel 20;Lora del Río;CENNIHISPANI;Baetica
13131;-5.646083;37.471248;Dressel 20;Carmona;LEF;Baetica
870;-5.233333;37.833333;Dressel 20;Hornachuelos;LFC;Baetica
11268;-5.082599;37.542203;Dressel 20;Écija;LVALCHAE;Baetica
13514;-5.666942;37.615058;Dressel 20;Alcolea del Río;PNN;Baetica
36983;-5.973167;37.382826;Dressel 20;Seville;LV;Baetica
878;-5.233333;37.833333;Dressel 20;Hornachuelos;LFF;Baetica
10993;-5.871389;37.549445;Dressel 20;Brenes;VIR;Baetica
12548;-6.041843;37.433953;Dressel 20;Santiponce;RO;Baetica
33376;-5.646083;37.471248;Dressel 20;Carmona;GIF;Baetica
12099;-5.02037;37.810702;Dressel 20;Almodóvar del Río;CALP;Baetica
11131;-5.52751;37.658961;Dressel 20;Lora del Río;IARP;Baetica
12434;-5.281208;37.700239;Dressel 20;Palma del Río;QI;Baetica
28085;-5.666942;37.615058;Dressel 20;Alcolea del Río;LQS;Baetica
13666;-5.646083;37.471248;Dressel 20;Carmona;LGG;Baetica
6965;-5.52751;37.658961;Dressel 20;Lora del Río;POROCODV;Baetica
7003;-5.52751;37.658961;Dressel 20;Lora del Río;POPVLI;Baetica
12353;-5.082599;37.542203;Dressel 20;Écija;FABI;Baetica
33325;-5.52751;37.658961;Dressel 20;Lora del Río;CONSFC;Baetica
923;-5.281208;37.700239;Dressel 20;Palma del Río;TTLVC;Baetica
11249;-5.281208;37.700239;Dressel 20;Palma del Río;QSYD;Baetica
13491;-5.666942;37.615058;Dressel 20;Alcolea del Río;MM;Baetica
26702;-5.233333;37.833333;Dressel 20;Hornachuelos;LFC;Baetica
11339;-5.281208;37.700239;Dressel 20;Palma del Río;BEL;Baetica
11904;-5.02037;37.810702;Dressel 20;Almodóvar del Río;PASSERA;Baetica
11247;-5.281208;37.700239;Dressel 20;Palma del Río;PFS;Baetica
38901;-5.082599;37.542203;Dressel 20;Écija;LIVNIMELISSI;Baetica
13212;-5.666942;37.615058;Dressel 20;Alcolea del Río;DL;Baetica
12991;-5.666942;37.615058;Dressel 20;Alcolea del Río;CSTLA;Baetica
11260;-5.082599;37.542203;Dressel 20;Écija;VNAI;Baetica
13229;-5.666942;37.615058;Dressel 20;Alcolea del Río;PNN;Baetica
11337;-5.281208;37.700239;Dressel 20;Palma del Río;AVRELIHERACLAE;Baetica
6978;-5.52751;37.658961;Dressel 20;Lora del Río;POCODV;Baetica
13616;-5.646083;37.471248;Dressel 20;Carmona;LSPBO;Baetica
12660;-5.666942;37.615058;Dressel 20;Alcolea del Río;CMM;Baetica
13240;-5.666942;37.615058;Dressel 20;Alcolea del Río;QFR;Baetica
12947;-5.52751;37.658961;Dressel 20;Lora del Río;CA;Baetica
13560;-5.666942;37.615058;Dressel 20;Alcolea del Río;PNN;Baetica
13130;-5.646083;37.471248;Dressel 20;Carmona;LER;Baetica
12538;-6.041843;37.433953;Dressel 20;Santiponce;CCR;Baetica
11592;-5.107258;37.802053;Dressel 20;Posadas;MAT;Baetica
13677;-5.646083;37.471248;Dressel 20;Carmona;TATILIASIATICI;Baetica
13524;-5.666942;37.615058;Dressel 20;Alcolea del Río;PNN;Baetica
6891;-5.52751;37.658961;Dressel 20;Lora del Río;MMR;Baetica
11577;-5.107258;37.802053;Dressel 20;Posadas;DITR;Baetica
13574;-5.666942;37.615058;Dressel 20;Alcolea del Río;MMCS;Baetica
38835;-5.082599;37.542203;Dressel 20;Écija;LIVNIMELISSI;Baetica
12921;-5.52751;37.658961;Dressel 20;Lora del Río;RHIVA;Baetica
10944;-5.082599;37.542203;Dressel 20;Écija;ILVI;Baetica
12388;-5.082599;37.542203;Dressel 20;Écija;LAVRELIGERMANI;Baetica
13171;-5.666942;37.615058;Dressel 20;Alcolea del Río;BCLLM;Baetica
7025;-5.52751;37.658961;Dressel 20;Lora del Río;POPVLI;Baetica
12324;-5.082599;37.542203;Dressel 20;Écija;LFCS;Baetica
13509;-5.666942;37.615058;Dressel 20;Alcolea del Río;PNN;Baetica
12889;-5.082599;37.542203;Dressel 20;Écija;SY;Baetica
13533;-5.666942;37.615058;Dressel 20;Alcolea del Río;IICCLLM;Baetica
38918;-5.082599;37.542203;Dressel 20;Écija;CAMILIMELISSI;Baetica
28180;-5.233333;37.833333;Dressel 20;Hornachuelos;PRIS;Baetica
7004;-5.52751;37.658961;Dressel 20;Lora del Río;POPVLI;Baetica
13193;-5.666942;37.615058;Dressel 20;Alcolea del Río;N;Baetica
26732;-5.233333;37.833333;Dressel 20;Hornachuelos;LFC;Baetica
10881;-5.082599;37.542203;Dressel 20;Écija;CC;Baetica
11246;-5.281208;37.700239;Dressel 20;Palma del Río;ELEPL;Baetica
13536;-5.666942;37.615058;Dressel 20;Alcolea del Río;IICCLLM;Baetica
13520;-5.666942;37.615058;Dressel 20;Alcolea del Río;PNN;Baetica
41674;-5.52751;37.658961;Dressel 20;Lora del Río;LFFV;Baetica
38889;-5.082599;37.542203;Dressel 20;Écija;LIVNIMELISSI;Baetica
26744;-5.233333;37.833333;Dressel 20;Hornachuelos;LFC;Baetica
41660;-5.52751;37.658961;Dressel 20;Lora del Río;MAEMRVS;Baetica
26637;-5.233333;37.833333;Dressel 20;Hornachuelos;PAH;Baetica
11213;-5.52751;37.658961;Dressel 20;Lora del Río;VPC;Baetica
10840;-5.082599;37.542203;Dressel 20;Écija;CAMILIMELISSI;Baetica
38920;-5.082599;37.542203;Dressel 20;Écija;CAMILIMELISSI;Baetica
13708;-5.52751;37.658961;Dressel 20;Lora del Río;SAES;Baetica
13219;-5.666942;37.615058;Dressel 20;Alcolea del Río;PCICELI;Baetica
11829;-5.09965;37.704938;Dressel 20;Fuente Palmera;CVA;Baetica
11049;-5.082599;37.542203;Dressel 20;Écija;LVIVCV;Baetica
13137;-5.646083;37.471248;Dressel 20;Carmona;STT;Baetica
36985;-5.973167;37.382826;Dressel 20;Seville;GCR;Baetica
12413;-5.082599;37.542203;Dressel 20;Écija;MC;Baetica
26964;-5.233333;37.833333;Dressel 20;Hornachuelos;FIG;Baetica
11336;-5.281208;37.700239;Dressel 20;Palma del Río;AVGN;Baetica
11293;-5.281208;37.700239;Dressel 20;Palma del Río;LATECTREIN;Baetica
11835;-5.09965;37.704938;Dressel 20;Fuente Palmera;FCVCV;Baetica
12987;-5.666942;37.615058;Dressel 20;Alcolea del Río;PCICELI;Baetica
38958;-5.082599;37.542203;Dressel 20;Écija;CAMILIMELISSI;Baetica
12060;-5.02037;37.810702;Dressel 20;Almodóvar del Río;MART;Baetica
6657;-5.52751;37.658961;Dressel 20;Lora del Río;QAELIOPTATI;Baetica
38908;-5.082599;37.542203;Dressel 20;Écija;CAMILIMELISSI;Baetica
6821;-5.52751;37.658961;Dressel 20;Lora del Río;MIM;Baetica
12412;-5.082599;37.542203;Dressel 20;Écija;LS;Baetica
33350;-5.52751;37.658961;Dressel 20;Lora del Río;CMM;Baetica
41447;-5.388371;37.780899;Dressel 20;La Puebla de los Infantes;IRCI;Baetica
38870;-5.082599;37.542203;Dressel 20;Écija;LIVNIMELISSI;Baetica
38848;-5.082599;37.542203;Dressel 20;Écija;LIVNIMELISSI;Baetica
11418;-5.281208;37.700239;Dressel 20;Palma del Río;LVIBICHOMIS;Baetica
38965;-5.082599;37.542203;Dressel 20;Écija;CORBEL;Baetica
13448;-5.871389;37.549445;Dressel 20;Brenes;M;Baetica
13512;-5.666942;37.615058;Dressel 20;Alcolea del Río;PNN;Baetica
9548;-5.666942;37.615058;Dressel 20;Alcolea del Río;IIIMINICIOR;Baetica
12088;-5.02037;37.810702;Dressel 20;Almodóvar del Río;NICXIII;Baetica
13499;-5.666942;37.615058;Dressel 20;Alcolea del Río;PNN;Baetica
11174;-5.52751;37.658961;Dressel 20;Lora del Río;NERVAELVP;Baetica
13087;-5.666942;37.615058;Dressel 20;Alcolea del Río;CHR;Baetica
38837;-5.082599;37.542203;Dressel 20;Écija;LIVNIMELISSI;Baetica
12290;-5.281208;37.700239;Dressel 20;Palma del Río;FAVSTINI;Baetica
11435;-5.281208;37.700239;Dressel 20;Palma del Río;LCT;Baetica
11576;-5.107258;37.802053;Dressel 20;Posadas;DITR;Baetica
922;-5.281208;37.700239;Dressel 20;Palma del Río;TTLVC;Baetica
11833;-5.09965;37.704938;Dressel 20;Fuente Palmera;FCVCV;Baetica
26688;-5.233333;37.833333;Dressel 20;Hornachuelos;LFC;Baetica
13065;-5.666942;37.615058;Dressel 20;Alcolea del Río;CN;Baetica
26726;-5.233333;37.833333;Dressel 20;Hornachuelos;LFC;Baetica
11667;-5.02037;37.810702;Dressel 20;Almodóvar del Río;IREO;Baetica
13624;-5.646083;37.471248;Dressel 20;Carmona;TATILIASIATICI;Baetica
38857;-5.082599;37.542203;Dressel 20;Écija;LIVNIMELISSI;Baetica
26705;-5.233333;37.833333;Dressel 20;Hornachuelos;LFC;Baetica
13636;-5.646083;37.471248;Dressel 20;Carmona;LGG;Baetica
41444;-5.388371;37.780899;Dressel 20;La Puebla de los Infantes;APFS;Baetica
12255;-5.107258;37.802053;Dressel 20;Posadas;AELIFVSCIANI;Baetica
38950;-5.082599;37.542203;Dressel 20;Écija;CAMILIMELISSI;Baetica
11837;-5.09965;37.704938;Dressel 20;Fuente Palmera;CCNS;Baetica
13017;-5.666942;37.615058;Dressel 20;Alcolea del Río;PNN;Baetica
11822;-5.09965;37.704938;Dressel 20;Fuente Palmera;NICEFVAR;Baetica
12941;-5.52751;37.658961;Dressel 20;Lora del Río;CONSFC;Baetica
13239;-5.666942;37.615058;Dressel 20;Alcolea del Río;QFR;Baetica
6868;-5.52751;37.658961;Dressel 20;Lora del Río;LFO;Baetica
6663;-5.52751;37.658961;Dressel 20;Lora del Río;QAELIOPTATI;Baetica
11780;-5.02037;37.810702;Dressel 20;Almodóvar del Río;CMARISILVANI;Baetica
38798;-5.082599;37.542203;Dressel 20;Écija;SEDAVITI;Baetica
9558;-5.666942;37.615058;Dressel 20;Alcolea del Río;PNN;Baetica
11814;-5.02037;37.810702;Dressel 20;Almodóvar del Río;IBAE;Baetica
26691;-5.233333;37.833333;Dressel 20;Hornachuelos;LFC;Baetica
11152;-5.52751;37.658961;Dressel 20;Lora del Río;GALI;Baetica
10849;-5.082599;37.542203;Dressel 20;Écija;LIC;Baetica
28063;-5.02037;37.810702;Dressel 20;Almodóvar del Río;CASTELANI;Baetica
38886;-5.082599;37.542203;Dressel 20;Écija;LIVNIMELISSI;Baetica
11907;-5.02037;37.810702;Dressel 20;Almodóvar del Río;SECV;Baetica
12515;-5.52751;37.658961;Dressel 20;Lora del Río;CPCI;Baetica
6751;-5.52751;37.658961;Dressel 20;Lora del Río;CEFP;Baetica
